sails-stringfile,github.com/balderdashy/sails-stringfile,4.8,0,-1,0,0,-1,10,0,10,10,10,10,0,-1,10,0,0
sails-util,github.com/balderdashy/sails-util,4.5,-1,0,0,0,10,-1,0,0,10,10,-1,10,10,0,0,0
skipper,github.com/zalando/skipper,6.1,-1,10,10,10,5,0,3,10,0,10,-1,0,10,10,7,0
skipper-disk,github.com/balderdashy/skipper-disk,4.8,-1,0,0,0,10,-1,0,-1,10,10,10,0,10,10,0,0
socket.io-redis,github.com/Automattic/socket.io-redis,5.1,10,3,-1,0,10,0,0,10,9,10,-1,10,0,0,-1,0
vfile-reporter,github.com/vfile/vfile-reporter,4.1,-1,0,1,0,10,10,0,0,-1,10,7,10,0,0,10,0
waterline,github.com/balderdashy/waterline,5.4,5,0,-1,0,-1,10,10,0,-1,10,10,10,0,10,0,1
waterline-criteria,github.com/balderdashy/waterline-criteria,4.5,0,0,-1,0,10,-1,-1,10,10,10,0,10,0,0,0,0
waterline-cursor,github.com/balderdashy/waterline-cursor,4.5,-1,0,0,0,10,10,10,0,-1,10,10,0,-1,0,0,0
waterline-errors,github.com/vanetix/waterline-errors,4.8,-1,0,0,0,-1,10,10,10,10,10,0,0,-1,0,10,0
waterline-schema,github.com/balderdashy/waterline-schema,4.8,0,0,-1,0,10,-1,3,10,-1,0,10,10,0,10,0,0
waterline-sequel,github.com/balderdashy/waterline-sequel,4.8,0,-1,0,0,10,-1,0,0,10,-1,10,10,10,10,0,0
webNUT,github.com/rshipp/webNUT,4.8,0,-1,0,0,10,10,10,10,-1,0,10,10,0,0,-1,0
mtr,github.com/traviscross/mtr,5.8,-1,7,3,0,10,-1,0,10,10,-1,0,10,10,10,0,0
es-shim-unscopables,github.com/ljharb/es-shim-unscopables,4.5,0,-1,0,0,10,-1,1,10,0,0,10,7,10,-1,10,0
eslint-plugin-jsdoc,github.com/gajus/eslint-plugin-jsdoc,5.9,-1,2,10,0,10,0,10,10,-1,10,10,0,-1,0,10,0
express-prom-bundle,github.com/jochen-schweizer/express-prom-bundle,5.8,7,4,-1,0,10,10,-1,0,10,10,10,10,-1,0,0,0
jsdoc-type-pratt-parser,github.com/simonseyock/jsdoc-type-pratt-parser,4.8,6,5,-1,0,10,10,10,-1,0,0,7,10,0,0,-1,1
listr2,github.com/cenk1cenk2/listr2,5.8,4,-1,5,0,10,-1,3,0,10,10,-1,10,7,10,0,0
node-cleanup,github.com/taylorosbourne/node-cleanup,5.6,0,5,-1,0,10,-1,0,-1,0,10,10,10,10,10,-1,0
puppeteer-cluster,github.com/muraenateam/puppeteer-cluster,5.2,-1,0,0,0,10,-1,-1,0,10,10,10,10,10,0,-1,0
regextras,github.com/brettz9/regextras,5.3,0,-1,5,0,-1,10,10,10,0,-1,10,10,10,0,0,0
tsc-watch,github.com/gilamran/tsc-watch,4.9,-1,1,0,0,10,-1,0,0,-1,10,10,10,10,10,0,0
unifont,github.com/nepsho/unifont,4.8,0,-1,0,0,10,10,10,-1,10,0,10,10,-1,0,0,0
url-value-parser,github.com/disjunction/url-value-parser,5.1,3,0,-1,0,10,-1,0,10,0,10,10,10,10,-1,0,0
php-ast,github.com/nikic/php-ast,4.6,-1,0,9,0,10,10,0,0,-1,10,10,0,7,-1,0,0
rmtoo,github.com/kown7/rmtoo,3.8,0,0,-1,0,10,10,-1,0,0,10,7,10,0,0,-1,0
cronosjs,github.com/jaclarke/cronosjs,4.8,-1,0,0,0,10,-1,0,10,10,10,10,0,10,-1,0,0
node-red-admin,github.com/node-red/node-red-admin,3.9,0,-1,2,0,10,0,10,0,-1,10,7,10,-1,0,0,0
gridstack,github.com/TrySound/gridstack,4.5,-1,0,0,0,10,0,-1,10,10,10,10,0,0,0,-1,0
ipydeps,github.com/nbgallery/ipydeps,4.8,0,-1,0,0,10,-1,10,-1,0,10,10,10,10,0,0,0
ordo,github.com/nbgallery/ordo,4.9,0,-1,1,0,10,10,10,0,10,10,-1,10,0,0,-1,0
pypki2,github.com/nbgallery/pypki2,4.8,0,0,-1,0,10,10,10,10,10,0,-1,10,0,0,-1,0
easy-rsa,github.com/OpenVPN/easy-rsa,4.6,0,10,-1,0,10,10,2,10,0,10,-1,0,0,9,0,0
parse-torrent-name,github.com/divijbindlish/parse-torrent-name,4.9,-1,0,1,0,10,-1,10,-1,10,10,10,0,10,0,0,0
pymediainfo,github.com/sbraz/pymediainfo,4.8,-1,0,0,0,10,10,10,0,-1,10,10,10,-1,0,0,0
amazonica,github.com/mcohen01/amazonica,4.9,0,4,-1,0,10,-1,0,10,-1,10,10,10,0,0,0,0
humane-test-output,github.com/arichiardi/humane-test-output,4.5,-1,0,0,0,10,-1,0,10,0,-1,10,10,10,0,0,0
langohr,github.com/michaelklishin/langohr,4.5,0,-1,0,0,10,-1,0,10,-1,10,0,10,10,0,0,0
riemann,github.com/summa-tx/riemann,5.8,0,2,-1,0,10,-1,10,10,-1,0,10,10,10,0,8,0
support,github.com/illuminate/support,5.8,10,-1,0,0,10,10,-1,0,10,10,10,10,0,0,-1,0
jsonpath-ng,github.com/h2non/jsonpath-ng,5.1,-1,0,3,0,-1,10,10,-1,10,0,10,10,10,0,0,0
pg8000,github.com/tlocke/pg8000,5.1,0,-1,10,0,10,-1,3,0,0,10,10,9,-1,10,0,0
presto-python-client,github.com/prestodb/presto-python-client,5.2,0,-1,6,0,10,-1,0,0,10,10,-1,10,10,0,0,7
qpid-proton-j-extensions,github.com/Azure/qpid-proton-j-extensions,6.4,0,-1,9,0,10,-1,8,-1,10,10,10,0,10,10,0,0
scramp,github.com/tlocke/scramp,4.2,0,-1,0,0,10,-1,3,-1,10,10,10,9,0,0,0,0
thriftpy2,github.com/Thriftpy/thriftpy2,4.5,0,8,-1,0,10,-1,10,0,10,0,9,10,0,3,0,0
Fiona,github.com/Toblerity/Fiona,5.2,-1,5,10,0,10,0,10,10,0,-1,9,10,-1,0,0,0
cligj,github.com/mapbox/cligj,4.9,-1,0,1,0,10,-1,0,0,10,-1,10,10,10,10,0,0
cudf,github.com/rapidsai/cudf,7.4,-1,10,10,0,10,-1,8,0,0,10,10,-1,10,10,5,10
cugraph,github.com/rapidsai/cugraph,6.9,10,-1,10,0,10,-1,8,0,-1,10,10,0,10,10,7,0
cuml,github.com/rapidsai/cuml,6.4,-1,9,10,0,10,-1,8,-1,0,0,10,10,10,10,0,0
cupy,github.com/cupy/cupy,5.3,10,-1,9,0,10,0,10,0,10,10,0,0,5,0,10,2
cusignal,github.com/rapidsai/cusignal,6.7,9,10,-1,0,10,0,0,-1,10,10,10,10,5,-1,8,0
dask-cuda,github.com/rapidsai/dask-cuda,7,-1,10,10,0,10,0,-1,0,10,10,10,9,-1,10,8,0
dask-xgboost,github.com/dask/dask-xgboost,5.9,5,0,-1,0,10,-1,0,10,-1,10,10,0,10,10,10,0
datashader,github.com/holoviz/datashader,5.3,-1,10,7,0,10,-1,0,0,10,-1,0,10,7,10,0,0
fastavro,github.com/fastavro/fastavro,5.3,10,-1,4,0,10,0,10,10,-1,10,10,0,0,5,0,0
fastrlock,github.com/scoder/fastrlock,3.6,-1,0,0,0,10,-1,0,10,0,10,10,0,0,7,-1,0
gcs-oauth2-boto-plugin,github.com/GoogleCloudPlatform/gcs-oauth2-boto-plugin,5.2,-1,0,4,0,10,10,10,-1,10,10,0,10,-1,0,0,0
geopandas,github.com/geopandas/geopandas,5.4,-1,10,9,0,10,0,1,0,0,10,10,7,0,10,10,0
gsutil,github.com/GoogleCloudPlatform/gsutil,5.5,10,-1,8,0,10,-1,0,10,10,-1,0,0,9,10,0,0
pyu2f,github.com/google/pyu2f,6,-1,6,0,0,10,10,10,10,10,0,-1,10,10,0,-1,0
rmm,github.com/spoons/rmm,4.8,0,-1,0,0,10,-1,0,10,10,-1,0,10,10,10,0,0
tsfresh,github.com/blue-yonder/tsfresh,3.9,0,-1,3,0,10,-1,10,-1,0,0,10,10,0,0,0,5
ajv-draft-04,github.com/ajv-validator/ajv-draft-04,4.1,0,1,-1,0,-1,10,10,0,0,-1,10,7,10,3,0,0
auto-bind,github.com/sindresorhus/auto-bind,4.6,0,-1,1,0,10,-1,0,0,10,10,-1,0,10,10,9,0
browserslist-generator,github.com/wessberg/browserslist-generator,3.9,0,0,-1,0,10,0,10,0,-1,10,9,10,0,0,-1,0
cac,github.com/cacjs/cac,5.2,4,-1,0,0,10,10,-1,0,10,10,10,10,-1,0,0,0
change-case-all,github.com/btxtiger/change-case-all,4.8,0,-1,0,0,10,-1,0,0,10,-1,10,10,10,10,0,0
compatfactory,github.com/wessberg/compatfactory,4.3,5,-1,0,0,10,-1,-1,10,0,10,0,10,9,0,0,0
conventional-changelog-conventionalcommits,github.com/ext/conventional-changelog-conventionalcommits,3.9,2,0,-1,0,10,-1,10,0,-1,0,10,10,7,0,0,0
cosmiconfig-toml-loader,github.com/danielrearden/cosmiconfig-toml-loader,5.5,7,-1,0,0,10,-1,0,-1,0,10,10,10,10,10,0,0
cosmiconfig-typescript-loader,github.com/EndemolShineGroup/cosmiconfig-typescript-loader,7.1,-1,7,0,0,10,-1,10,10,-1,10,10,10,10,0,0,8
crelt,github.com/marijnh/crelt,4.8,-1,0,0,0,10,-1,0,10,-1,10,10,10,10,0,0,0
crosspath,github.com/wessberg/crosspath,4,1,0,-1,0,10,-1,0,0,-1,10,0,9,10,10,0,0
dset,github.com/Mr-Io/dset,4.8,-1,0,0,0,10,-1,0,10,10,10,0,-1,10,10,0,0
eslint-plugin-vue,github.com/vuejs/eslint-plugin-vue,5.5,-1,10,8,0,10,0,-1,0,10,10,9,10,0,-1,0,0
esprima-extract-comments,github.com/jonschlinkert/esprima-extract-comments,4.8,0,-1,0,0,10,-1,0,10,-1,10,0,10,10,10,0,0
extract-comments,github.com/jonschlinkert/extract-comments,4.8,0,0,-1,0,10,-1,0,0,10,10,10,-1,10,10,0,0
extract-files,github.com/novistore/extract-files,4.5,-1,0,0,0,10,0,10,0,10,-1,10,10,0,0,-1,0
fs-readfile-promise,github.com/shinnn/fs-readfile-promise,4.8,-1,0,0,0,10,-1,0,-1,10,10,10,10,10,0,0,0
fs-writefile-promise,github.com/ahmadnassri/fs-writefile-promise,6.5,0,-1,2,0,10,10,10,-1,10,10,10,10,-1,6,0,0
github-buttons,github.com/ntkme/github-buttons,6.8,10,-1,10,0,10,-1,10,10,0,10,7,10,0,1,10,0
graphql-config,github.com/graphcool/graphql-config,6.5,9,10,-1,0,10,10,10,0,-1,10,10,7,0,0,-1,1
graphql-request,github.com/eyewa/graphql-request,6.4,0,7,-1,0,10,-1,0,10,10,-1,10,10,10,10,0,0
graphql-ws,github.com/enisdenjo/graphql-ws,5.2,10,2,-1,0,10,0,-1,10,10,0,10,9,0,0,8,0
helpertypes,github.com/wessberg/helpertypes,4.8,0,0,-1,0,10,0,-1,10,10,10,10,10,0,0,-1,0
http-reasons,github.com/postmanlabs/http-reasons,4.8,0,0,-1,0,10,10,10,0,-1,10,10,10,-1,0,0,0
httpsnippet,github.com/readmeio/httpsnippet,7.2,10,-1,5,0,10,10,-1,10,10,0,10,10,-1,6,0,7
isbot,github.com/gorangajic/isbot,6.4,10,1,-1,0,10,-1,10,0,10,-1,10,10,9,10,0,0
jiti,github.com/nuxt-contrib/jiti,6.3,-1,9,2,0,10,-1,6,10,10,10,10,-1,0,9,0,0
json-to-pretty-yaml,github.com/alexcrist/json-to-pretty-yaml,4.8,-1,0,0,0,10,-1,10,10,10,-1,0,10,10,0,0,0
jsonc-eslint-parser,github.com/ota-meshi/jsonc-eslint-parser,6.3,7,8,-1,0,10,10,10,10,0,10,7,-1,0,0,0,10
kolorist,github.com/drinking-code/kolorist,4.9,0,-1,1,0,10,-1,0,10,0,10,-1,10,10,10,0,0
liquid-json,github.com/postmanlabs/liquid-json,6,-1,0,10,0,10,-1,3,10,10,-1,0,10,10,10,0,0
lossless-json,github.com/josdejong/lossless-json,4.2,0,-1,4,0,10,-1,0,0,10,9,10,10,0,-1,0,0
meros,github.com/maraisr/meros,4.3,6,-1,0,0,10,-1,0,10,7,-1,0,10,0,10,0,0
mime-format,github.com/postmanlabs/mime-format,5.5,0,4,-1,0,10,-1,3,10,0,10,10,-1,10,10,0,0
mrmime,github.com/lukeed/mrmime,3.7,1,-1,0,0,10,0,10,0,-1,10,4,10,0,0,-1,0
nullthrows,github.com/zertosh/nullthrows,5,0,-1,2,0,-1,10,0,10,-1,10,10,10,10,0,0,0
openapi-schemas,github.com/APIDevTools/openapi-schemas,3.8,0,-1,1,0,10,10,0,10,7,-1,10,0,0,-1,0,0
parse-code-context,github.com/jonschlinkert/parse-code-context,4.8,-1,0,0,0,10,-1,0,10,10,-1,10,10,10,0,0,0
parser-ts,github.com/ncukondo/parser-ts,5,5,0,-1,0,10,-1,0,10,-1,10,0,10,10,0,0,0
postman-collection,github.com/postmanlabs/postman-collection,6.8,-1,10,4,0,10,-1,8,10,0,10,-1,10,9,10,0,0
postman-url-encoder,github.com/postmanlabs/postman-url-encoder,6.4,3,0,-1,0,10,-1,8,10,10,-1,10,0,10,9,10,0
quickjs-emscripten,github.com/justjake/quickjs-emscripten,5,1,10,-1,0,10,-1,3,10,0,10,0,-1,7,10,0,0
ramda-adjunct,github.com/char0n/ramda-adjunct,7.3,-1,10,9,0,10,-1,10,10,10,-1,10,0,7,10,0,3
remove-trailing-spaces,github.com/IonicaBizau/remove-trailing-spaces,4.8,0,-1,0,0,10,-1,10,-1,0,10,10,10,10,0,0,0
resolve-global,github.com/sindresorhus/resolve-global,4.7,-1,0,2,0,10,-1,0,0,10,-1,0,10,10,10,9,0
resolve.exports,github.com/lukeed/resolve.exports,3.7,-1,0,1,0,10,-1,10,0,-1,0,10,10,4,0,0,0
rollup-plugin-dts,github.com/Swatinem/rollup-plugin-dts,5.3,10,-1,2,0,10,-1,10,10,-1,0,4,10,0,0,0,0
rollup-plugin-inject,github.com/rollup/rollup-plugin-inject,4.5,0,-1,0,0,10,10,-1,0,10,10,10,0,0,0,-1,0
rollup-plugin-node-polyfills,github.com/ionic-team/rollup-plugin-node-polyfills,4.8,0,0,-1,0,10,-1,0,10,10,-1,10,0,10,10,0,0
rollup-plugin-terser,github.com/TrySound/rollup-plugin-terser,5,-1,0,2,0,10,-1,0,-1,10,10,0,10,10,10,0,0
rollup-plugin-ts,github.com/wessberg/rollup-plugin-ts,4.8,-1,10,0,0,10,0,10,-1,0,10,9,10,0,-1,0,0
secure-compare,github.com/vdemedes/secure-compare,4.5,-1,0,0,0,10,-1,0,10,10,10,-1,0,10,0,0,0
sirv,github.com/lukeed/sirv,3.8,-1,2,1,0,10,0,10,-1,10,0,10,4,0,-1,0,0
socketio-wildcard,github.com/hden/socketio-wildcard,7.4,5,10,-1,0,10,-1,3,-1,10,10,10,10,10,10,0,0
sortablejs,github.com/SortableJS/sortablejs,5.3,-1,5,0,0,10,-1,10,0,10,10,10,10,-1,0,0,0
splitpanes,github.com/antoniandre/splitpanes,5.1,-1,3,0,0,10,-1,-1,10,10,10,0,10,10,0,0,0
sponge-case,github.com/fabiante/sponge-case,3.4,1,0,-1,0,10,0,0,10,10,-1,10,4,0,0,0,0
string-env-interpolation,github.com/kamilkisiela/string-env-interpolation,4.5,0,0,-1,0,10,-1,0,10,-1,0,10,10,0,10,0,0
sucrase,github.com/alangpierce/sucrase,5.5,-1,10,8,0,10,-1,0,0,10,-1,10,0,9,10,0,0
sync-fetch,github.com/larsgw/sync-fetch,5.1,10,-1,3,0,10,-1,0,0,-1,0,10,10,9,10,0,0
totalist,github.com/lukeed/totalist,3.6,0,-1,0,0,10,-1,0,10,0,-1,10,10,4,0,0,0
ts-clone-node,github.com/wessberg/ts-clone-node,4.1,0,2,-1,0,10,0,0,-1,10,10,9,10,-1,0,0,0
ts-interface-checker,github.com/gristlabs/ts-interface-checker,5.3,5,-1,0,0,10,-1,0,10,10,0,-1,10,10,10,0,0
ts-log,github.com/kallaspriit/ts-log,4.8,0,-1,0,0,10,10,10,10,0,-1,10,10,-1,0,0,0
tsup,github.com/egoist/tsup,5.8,-1,10,2,0,10,10,-1,0,10,10,10,-1,7,0,0,1
ufo,github.com/nuxt-contrib/ufo,5.8,9,-1,3,0,10,-1,10,-1,0,10,10,7,10,0,0,0
unixify,github.com/jonschlinkert/unixify,4.8,-1,0,0,0,-1,0,10,-1,0,10,10,10,10,10,0,0
unplugin-icons,github.com/antfu/unplugin-icons,5.1,10,-1,3,0,10,0,0,9,10,-1,10,10,-1,0,0,0
unplugin-vue-components,github.com/antfu/unplugin-vue-components,5.5,-1,10,5,0,10,-1,10,10,0,0,9,10,-1,3,0,0
value-or-promise,github.com/yaacovCR/value-or-promise,5,-1,0,2,0,-1,10,0,10,10,0,-1,10,10,10,0,0
vite,github.com/vitejs/vite,6.5,10,-1,9,0,10,-1,1,10,10,-1,0,10,7,10,0,0
vite-plugin-checker,github.com/fi3ework/vite-plugin-checker,4.8,10,1,-1,0,10,-1,0,10,10,0,7,10,0,-1,1,0
vite-plugin-fonts,github.com/stafyniaksacha/vite-plugin-fonts,6.1,10,-1,4,0,10,-1,0,10,10,0,-1,10,10,10,0,0
vite-plugin-html-config,github.com/ahwgs/vite-plugin-html-config,5.7,6,0,-1,0,10,-1,0,10,10,0,10,-1,10,10,-1,0
vite-plugin-inspect,github.com/antfu/vite-plugin-inspect,4.6,-1,7,1,0,10,10,0,-1,0,10,9,10,-1,0,0,0
vite-plugin-pages,github.com/hannoeru/vite-plugin-pages,6.1,-1,10,4,0,10,10,-1,10,10,0,10,-1,3,0,5,0
vite-plugin-pwa,github.com/antfu/vite-plugin-pwa,5.4,10,7,-1,0,10,-1,0,10,10,0,-1,0,9,10,0,0
vite-plugin-vue-layouts,github.com/johncampionjr/vite-plugin-vue-layouts,4.6,4,-1,4,0,10,-1,0,0,10,0,10,10,-1,9,0,0
vite-plugin-windicss,github.com/antfu/vite-plugin-windicss,4.8,2,-1,10,0,10,0,10,-1,10,0,7,10,-1,0,0,0
vue-demi,github.com/antfu/vue-demi,5.2,4,-1,10,0,10,-1,0,0,10,10,9,10,0,-1,0,0
vue-eslint-parser,github.com/mysticatea/vue-eslint-parser,5.2,10,-1,5,0,10,-1,10,-1,10,0,0,9,10,0,0,0
vue-github-button,github.com/ntkme/vue-github-button,5.8,-1,0,1,0,10,-1,10,10,10,10,10,10,-1,0,0,0
vue-i18n,github.com/kazupon/vue-i18n,5.3,10,6,-1,0,10,-1,0,10,0,0,10,-1,9,10,0,0
vue-pdf-embed,github.com/hrynko/vue-pdf-embed,4.9,-1,1,10,0,10,10,0,0,-1,10,9,10,-1,0,0,0
vue-tippy,github.com/KABBOUCHI/vue-tippy,5.5,1,6,-1,0,10,10,0,10,-1,10,10,10,0,-1,0,0
vue-tsc,github.com/johnsoncodehk/vue-tsc,4.8,0,-1,0,0,10,10,10,10,0,-1,10,10,-1,0,0,0
w3c-keyname,github.com/marijnh/w3c-keyname,5,2,-1,0,0,10,-1,0,0,10,-1,10,10,10,10,0,0
webpack-virtual-modules,github.com/sysgears/webpack-virtual-modules,5.2,3,-1,2,0,10,-1,0,10,10,9,0,-1,10,10,0,0
windicss,github.com/voorjaar/windicss,5.1,-1,10,5,0,10,0,10,10,-1,10,0,7,-1,0,0,0
wonka,github.com/kitten/wonka,5.1,0,-1,3,0,10,-1,0,10,0,-1,10,10,10,10,0,0
yaml-eslint-parser,github.com/ota-meshi/yaml-eslint-parser,6.2,8,6,-1,0,10,10,0,10,10,7,10,0,0,-1,0,10
codemirror-graphql,github.com/graphql/codemirror-graphql,5.7,6,-1,0,0,10,10,10,10,0,-1,10,0,-1,0,10,0
dijkstrajs,github.com/tcort/dijkstrajs,4.8,0,-1,0,0,10,-1,0,10,-1,10,10,0,10,10,0,0
encode-utf8,github.com/LinusU/encode-utf8,4.1,-1,1,1,0,10,-1,0,10,-1,0,10,9,0,10,0,0
flux,github.com/nju33/flux,6.7,-1,0,10,0,10,-1,10,-1,10,10,10,10,10,0,0,0
graphiql,github.com/graphql/graphiql,6.1,10,-1,8,2,10,-1,0,10,-1,10,0,0,10,7,10,0
graphql-language-service,github.com/graphql/graphql-language-service,6,-1,0,6,0,10,-1,10,10,0,10,10,0,-1,3,10,0
idb-keyval,github.com/jakearchibald/idb-keyval,5.4,5,-1,1,0,-1,10,10,10,-1,0,10,10,10,0,0,0
otpauth,github.com/hectorm/otpauth,7.7,-1,10,10,0,10,10,10,10,-1,10,3,0,10,10,0,10
react-json-view,github.com/TECHENGINESSRL/react-json-view,4.8,0,1,-1,0,10,-1,0,10,-1,0,10,10,10,0,0,7
react-native-crypto-js,github.com/imchintan/react-native-crypto-js,5.2,4,-1,0,0,10,10,0,10,10,10,-1,10,0,0,-1,0
ts-essentials,github.com/krzkaczor/ts-essentials,5.8,9,10,-1,0,10,10,0,-1,0,10,10,7,-1,3,0,0
use-composed-ref,github.com/Andarist/use-composed-ref,4.9,-1,0,4,0,-1,10,0,10,10,10,-1,0,10,0,0,0
use-isomorphic-layout-effect,github.com/Andarist/use-isomorphic-layout-effect,5.1,0,3,-1,0,-1,10,0,0,10,10,-1,10,10,10,0,0
use-latest,github.com/Andarist/use-latest,4.7,-1,2,0,0,10,-1,0,10,0,-1,10,10,10,0,0,0
rich-click,github.com/ewels/rich-click,5.2,3,-1,10,0,10,10,10,0,7,0,10,0,0,10,-1,0
twentytwenty,github.com/zurb/twentytwenty,4.9,-1,0,1,0,10,0,-1,10,10,10,10,10,0,0,-1,0
Office365-REST-Python-Client,github.com/vgrem/Office365-REST-Python-Client,5.7,0,10,-1,0,10,-1,0,0,10,-1,10,10,0,9,10,0
awslimitchecker,github.com/jantman/awslimitchecker,5.5,0,-1,6,0,10,0,10,10,-1,10,10,-1,0,7,0,3
cpanminus,github.com/miyagawa/cpanminus,4.6,-1,2,6,0,10,-1,0,10,0,10,0,-1,9,10,0,0
dacite,github.com/konradhalas/dacite,3.9,-1,2,0,0,10,0,0,7,10,10,10,0,-1,0,-1,0
dpath,github.com/ericelliott/dpath,4.9,1,0,-1,0,10,-1,0,10,-1,10,0,10,10,10,0,0
filehash,github.com/leonidessaguisagjr/filehash,3.9,0,-1,0,0,10,-1,10,0,10,0,10,9,-1,0,0,0
influxdb-client,github.com/Fjandin/influxdb-client,4.5,-1,0,0,0,10,0,-1,10,10,10,10,0,-1,0,0,0
js-sha512,github.com/emn178/js-sha512,4.8,0,-1,0,0,10,10,10,-1,0,10,10,10,0,0,-1,0
json2yaml,github.com/appscode/json2yaml,5.7,0,-1,1,0,10,-1,10,-1,0,10,10,10,10,0,0,8
jsondiff,github.com/ZoomerAnalytics/jsondiff,5.2,-1,4,0,0,10,-1,0,10,10,-1,0,10,10,10,0,0
mailchecker,github.com/FGRibreau/mailchecker,5.2,4,10,-1,0,10,-1,0,-1,0,0,10,10,9,10,0,0
morph,github.com/dbcdk/morph,6.6,3,-1,10,0,10,0,10,10,10,-1,10,10,-1,0,0,6
newman,github.com/postmanlabs/newman,7.4,5,0,-1,0,10,-1,8,10,10,10,-1,10,10,10,0,7
node-oauth1,github.com/czardoz/node-oauth1,5,5,0,-1,0,10,-1,0,10,0,-1,10,10,10,0,0,0
pgloader,github.com/dimitri/pgloader,4.4,10,-1,2,0,10,0,0,0,0,10,10,-1,0,10,7,0
polling2,github.com/ddmee/polling2,6.7,0,-1,6,0,10,-1,6,10,9,10,10,10,-1,9,0,0
postman-collection-transformer,github.com/postmanlabs/postman-collection-transformer,6.9,0,-1,5,0,10,-1,8,10,10,-1,10,10,10,10,0,0
postman-runtime,github.com/postmanlabs/postman-runtime,6.5,10,-1,1,0,10,10,0,-1,10,10,9,10,0,-1,8,0
postman-sandbox,github.com/postmanlabs/postman-sandbox,7,10,6,-1,0,10,-1,8,-1,10,0,10,10,9,10,0,0
pspg,github.com/okbob/pspg,5.2,4,-1,0,10,0,-1,0,10,0,10,10,-1,10,10,0,0
python-benedict,github.com/fabiocaccamo/python-benedict,6.8,-1,10,7,0,10,0,10,10,10,10,-1,10,7,0,-1,0
python-fsutil,github.com/fabiocaccamo/python-fsutil,5.5,-1,3,0,0,10,-1,0,10,10,-1,10,10,7,0,10,0
serialised-error,github.com/postmanlabs/serialised-error,4.9,-1,0,1,0,10,10,0,10,10,-1,10,10,0,-1,0,0
sshuttle,github.com/sshuttle/sshuttle,6.3,10,-1,7,0,10,10,10,0,-1,10,10,9,-1,0,0,0
teleport-javascript,github.com/codenirvana/teleport-javascript,4.8,0,-1,0,0,10,-1,0,10,10,0,-1,10,10,10,0,0
timeout-decorator,github.com/pnpnpn/timeout-decorator,5.2,-1,4,0,0,10,0,10,-1,10,10,10,10,-1,0,0,0
unittest-xml-reporting,github.com/xmlrunner/unittest-xml-reporting,4.6,-1,0,5,0,10,-1,3,-1,0,10,0,10,10,9,0,0
uvm,github.com/postmanlabs/uvm,7.1,-1,10,7,0,10,-1,8,10,10,9,-1,10,0,10,0,0
versionfinder,github.com/jantman/versionfinder,5,0,2,-1,0,10,-1,0,10,10,0,-1,10,10,10,0,0
graphql-compiler,github.com/kensho-technologies/graphql-compiler,5.4,-1,0,9,0,10,-1,8,10,10,0,-1,0,9,10,0,0
graphql-java-extended-scalars,github.com/graphql-java/graphql-java-extended-scalars,5,6,-1,5,0,10,-1,0,10,0,10,0,7,0,0,9,10
service-bootstrap,github.com/daedafusion/service-bootstrap,5.1,0,0,-1,0,10,-1,3,10,10,0,-1,10,10,10,0,0
artifacts,github.com/ForensicArtifacts/artifacts,6,10,9,-1,0,10,0,10,10,-1,0,10,0,10,9,0,0
bal,github.com/etalab/bal,5.6,10,-1,6,0,10,10,0,0,10,-1,10,9,0,0,8,0
c,github.com/AllAlgorithms/c,5.8,0,-1,10,0,10,-1,10,0,10,-1,10,10,10,0,0,0
codegen,github.com/carllerche/codegen,5.7,0,-1,6,0,10,10,0,10,-1,10,10,10,0,0,-1,3
connectors,github.com/syndesisio/connectors,6.2,8,0,-1,0,10,-1,8,0,-1,10,10,10,10,9,0,0
conversion,github.com/deepbaksu/conversion,5.4,-1,0,6,0,10,0,10,7,10,10,-1,0,0,-1,-1,8
gpb,github.com/tomas-abrahamsson/gpb,3.6,1,-1,0,0,10,0,0,0,10,10,-1,0,9,10,0,0
jdi,github.com/alexanderGugel/jdi,4.8,0,-1,0,0,10,-1,0,10,10,-1,10,0,10,10,0,0
jena-tdb,github.com/bergos/jena-tdb,4.7,-1,2,0,0,10,-1,0,-1,0,10,10,10,10,0,0,0
jlog,github.com/yqian1991/jlog,4.7,-1,0,0,0,10,-1,0,10,10,10,-1,0,10,8,0,0
langutil,github.com/chin98edwin/langutil,5.3,0,-1,10,0,10,-1,6,10,0,0,-1,10,10,9,0,0
linux,github.com/endlessm/linux,5.6,10,-1,0,0,10,-1,0,-1,10,0,10,10,0,10,8,0
loggers,github.com/marcaudefroy/loggers,5,0,-1,2,0,10,10,10,10,-1,0,10,10,0,0,-1,0
marshall,github.com/wavesplatform/marshall,5,-1,0,2,0,-1,10,0,10,10,10,-1,10,10,0,0,0
p8,github.com/hvnsweeting/p8,4.8,0,0,-1,0,-1,10,0,0,-1,10,10,10,10,10,0,0
patterns,github.com/rust-unofficial/patterns,6.7,-1,4,10,0,10,0,10,10,-1,10,10,7,0,-1,8,0
remote,github.com/electron/remote,6.2,5,-1,9,0,10,0,10,-1,10,10,10,10,-1,1,0,0
scd,github.com/9seconds/scd,4.8,0,0,-1,0,10,-1,0,10,10,-1,0,10,10,10,0,0
sqlmodel,github.com/tiangolo/sqlmodel,5.8,0,-1,4,0,10,-1,3,10,10,0,-1,10,10,10,5,0
transform,github.com/tensorflow/transform,6.7,10,10,-1,0,10,-1,10,-1,10,10,0,10,10,0,0,0
